ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
AZE,Azerbaijan,delta,Average depreciation rate of the capital stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0448824837803841,0.049568172544241,0.0516158640384674,0.0510192774236202,0.0490680821239948,0.0479588434100151,0.0467642843723297,0.0456423684954643,0.045908372849226,0.0468796789646149,0.0493613518774509,0.0537749156355858,0.0579028315842152,0.0631148219108582,0.0685952454805374,0.0730944350361824,0.0763116627931595,0.0776462033390999,0.0768230929970741,0.074619859457016,0.0725448429584503,0.0714464038610458,0.0704917684197426,0.0689473822712898,0.0669634565711021,0.0649795606732369,0.0631841197609901,0.0614783875644207,0.0607495307922363,0.0610256567597389,0.061530951410532,0.0616982690989971,0.0611092038452625,0.0606986880302429
BDI,Burundi,delta,Average depreciation rate of the capital stock,,,,,,,,,,,0.0403455346822739,0.0396355390548706,0.0390984378755093,0.0385369546711445,0.037755336612463,0.0368648022413254,0.0360768027603626,0.0355800129473209,0.0353572927415371,0.0353007428348064,0.034648884087801,0.0339678674936295,0.0332340076565743,0.0322299413383007,0.0320156626403332,0.0319423079490662,0.031915508210659,0.0321984030306339,0.0322001799941063,0.0318998508155346,0.0315693430602551,0.0313401557505131,0.0311687029898167,0.0313418805599213,0.0318926088511944,0.032280944287777,0.0325906537473202,0.0332971066236496,0.0338340885937214,0.0339159034192562,0.0336054898798466,0.0329286865890026,0.0323787666857243,0.0319770276546478,0.0314191654324532,0.0307487063109875,0.0301970187574625,0.0297167245298624,0.0294051002711058,0.0296793784946203,0.0298853237181902,0.0296741407364607,0.0295810606330633,0.0300449077039957,0.0312888473272324,0.0329043194651604,0.0341982841491699,0.0347590744495392,0.03473986312747,0.0344081148505211,0.0345029383897781,0.035361535847187,0.0363829806447029,0.0371680594980717,0.0378855429589748,0.038354579359293,0.0386141985654831,0.0389383509755135,0.039663776755333,0.0404411032795906,0.0404790565371513,0.0403518453240395,0.0405208319425583,0.040830422192812
BEL,Belgium,delta,Average depreciation rate of the capital stock,0.0363019816577435,0.036637969315052,0.0369201116263866,0.0371896848082542,0.0375650972127914,0.0379104763269424,0.0382529757916927,0.0386436283588409,0.038705762475729,0.0386904254555702,0.0388986691832542,0.0392495319247246,0.0397276021540165,0.0401098169386387,0.0402297489345074,0.0401465855538845,0.0401480384171009,0.0401647835969925,0.0400435291230679,0.0400287993252277,0.0401927344501019,0.0403911992907524,0.0405905209481716,0.0410473719239235,0.0416830889880657,0.0421981289982796,0.0427162162959576,0.0431312546133995,0.0434319116175175,0.0435857214033604,0.0428754277527332,0.0416588224470615,0.0407051295042038,0.0399269796907902,0.0393299125134945,0.0388331636786461,0.0384258255362511,0.0383011400699616,0.0384104587137699,0.0387650392949581,0.0393363758921623,0.0397167541086674,0.0397606380283833,0.0396567583084106,0.0394621603190899,0.0392663404345512,0.0391168333590031,0.0390579961240292,0.03914475440979,0.0393865369260311,0.039830032736063,0.0403681769967079,0.0407926440238953,0.0410270504653454,0.0412772297859192,0.0416681878268719,0.0420032516121864,0.0423480123281479,0.0427665822207928,0.042878944426775,0.0427293889224529,0.042697761207819,0.0426564142107964,0.0425015538930893,0.0424550510942936,0.0426227524876595,0.0429486110806465,0.0432934276759625,0.0436204448342323,0.0439892150461674,0.0442825742065907,0.0442935153841972,0.0444447696208954,0.0449611097574234
BEN,Benin,delta,Average depreciation rate of the capital stock,,,,,,,,,,0.0419477969408035,0.0436567291617394,0.0445605590939522,0.0450295470654964,0.0454810373485088,0.0454532727599144,0.0447544492781162,0.0439688079059124,0.0439503975212574,0.0445590876042843,0.044913537800312,0.0447619333863258,0.0443961396813393,0.0444977171719074,0.0445293486118317,0.0442069247364998,0.0440629534423351,0.0438126735389233,0.0433322340250015,0.0427664630115032,0.0426346249878407,0.043048620223999,0.0432154983282089,0.0439123772084713,0.0441633760929108,0.0430017113685608,0.0415976643562317,0.0407396480441093,0.0406354293227196,0.0406871661543846,0.0406074859201908,0.0408353395760059,0.0415905751287937,0.0425346158444881,0.0434736050665379,0.0439222641289234,0.0444434694945812,0.0451966524124146,0.0457268171012402,0.0466361381113529,0.0480124019086361,0.0488949529826641,0.0492246821522713,0.0493940338492394,0.0494589544832706,0.0495082922279835,0.0488478764891624,0.0475620701909065,0.0472428724169731,0.0474678575992584,0.0470050871372223,0.0460461415350437,0.0447642058134079,0.0433053001761436,0.042854979634285,0.0435563661158085,0.0443637408316135,0.0449569001793861,0.0455455370247364,0.0464687570929527,0.0470822118222714,0.0472199022769928,0.0475490391254425,0.048658698797226,0.0504491031169891
BFA,Burkina Faso,delta,Average depreciation rate of the capital stock,,,,,,,,,,0.0403846800327301,0.039744071662426,0.0393220968544483,0.0392299219965935,0.0390156507492065,0.0386182144284248,0.0387588143348694,0.0393161624670029,0.0395882949233055,0.0397034510970116,0.0400447174906731,0.040396299213171,0.0406475439667702,0.0406945683062077,0.0405320450663567,0.0405282825231552,0.0412154458463192,0.0420972667634487,0.0431527197360992,0.0444633178412914,0.0445119775831699,0.0436957888305187,0.0430002957582474,0.0423201285302639,0.0413650013506413,0.0409393422305584,0.0419775284826756,0.0425523407757282,0.0418274886906147,0.0409900136291981,0.039831630885601,0.0386133156716824,0.0376832894980907,0.0367312096059322,0.0357437580823898,0.0348230749368668,0.0351254194974899,0.0366280376911163,0.0391916260123253,0.0424086265265942,0.0438616462051868,0.0437544696033001,0.0436651408672333,0.0433176569640636,0.0427793227136135,0.0424485057592392,0.0424069613218308,0.0428437367081642,0.043378010392189,0.0435873977839947,0.0441496707499027,0.0455378741025925,0.0471036210656166,0.0485723651945591,0.0499465130269527,0.0510278902947903,0.052055437117815,0.0532220937311649,0.0545949153602123,0.0560783259570599,0.0577257759869099,0.059205923229456,0.0597999021410942,0.0601930655539036,0.060894075781107
BGD,Bangladesh,delta,Average depreciation rate of the capital stock,,,,,,,,,,0.0380122251808643,0.0366434566676617,0.0355820208787918,0.0349294431507587,0.0344177484512329,0.0339300408959389,0.0336716733872891,0.0335700958967209,0.0335512608289719,0.0337019674479961,0.0338260047137737,0.0338494181632996,0.0336050093173981,0.0327152609825134,0.031718872487545,0.0324745960533619,0.0342070572078228,0.0358946025371552,0.0381323173642159,0.0407716482877731,0.0431192591786385,0.0460391864180565,0.0487102940678597,0.0494984574615955,0.0494361147284508,0.0494220815598965,0.0495259463787079,0.0497806295752525,0.0498502366244793,0.0492918193340302,0.048733726143837,0.048559233546257,0.048309002071619,0.0478210784494877,0.0474678725004196,0.0474379025399685,0.0474037267267704,0.0475480034947395,0.0479163974523544,0.0481703318655491,0.0474646389484406,0.0467201396822929,0.0467998459935188,0.0467352904379368,0.0464454144239426,0.0458583943545818,0.0450573973357677,0.0446041375398636,0.0442835874855518,0.0437462776899338,0.0432114452123642,0.043046098202467,0.0430757626891136,0.0428039841353893,0.0424623526632786,0.0420719496905804,0.0415633469820023,0.0413242690265179,0.0413376092910767,0.0412940122187138,0.0411324016749859,0.0407467447221279,0.0402740314602852,0.0399690866470337,0.0396872274577618
BGR,Bulgaria,delta,Average depreciation rate of the capital stock,,,,,,,,,,,,,,,,,,,,,0.0414977185428143,0.0501532889902592,0.0546167716383934,0.0570438653230667,0.058380264788866,0.0591458864510059,0.0595092251896858,0.0596580803394318,0.0597789660096169,0.0596652776002884,0.0597053393721581,0.0599856972694397,0.059980932623148,0.059710219502449,0.0593827217817307,0.0591482780873776,0.0593181177973747,0.0597077272832394,0.0603100769221783,0.0610864795744419,0.0608447380363941,0.0594468750059605,0.0578044094145298,0.0561531484127045,0.0556292571127415,0.0558599755167961,0.0544461309909821,0.0528375431895256,0.0539582818746567,0.0562735609710217,0.0579737611114979,0.0602600239217281,0.0631811022758484,0.0661398023366928,0.0679380223155022,0.0691848248243332,0.0695054158568382,0.0693585723638535,0.0683843493461609,0.0651865154504776,0.0618844963610172,0.060010839253664,0.0588136836886406,0.0576632544398308,0.0569256469607353,0.0565438196063042,0.0560849085450172,0.0556963086128235,0.0556477792561054,0.055807001888752,0.0558384992182255,0.0556174665689468,0.0556393824517727,0.055804904550314
BHR,Bahrain,delta,Average depreciation rate of the capital stock,,,,,,,,,,,,,,,,,,,,,0.0395878292620182,0.0376671254634857,0.0361536517739296,0.0349978394806385,0.0340474210679531,0.0332389138638973,0.0327509269118309,0.0322930105030537,0.0316662155091763,0.031324740499258,0.0318927876651287,0.0326468087732792,0.0327763743698597,0.0330686829984188,0.0333903394639492,0.0329513438045979,0.0321807637810707,0.0315331779420376,0.0309557784348726,0.0307055693119764,0.0305311754345894,0.0306955762207508,0.0312916971743107,0.0315693356096745,0.0316149219870567,0.0315550304949284,0.031376875936985,0.0310674663633108,0.0306384842842817,0.0302417799830437,0.030481094494462,0.0309498813003302,0.0315385162830353,0.0324530713260174,0.0331011116504669,0.0337049327790737,0.0339364409446716,0.0340515971183777,0.0349159017205238,0.0352335534989834,0.0348628163337708,0.0343844369053841,0.0337720587849617,0.0333909839391708,0.0338159911334515,0.0340271443128586,0.0334919728338718,0.0334641598165035,0.0339781008660793,0.034354455769062,0.0344670414924622,0.0342561602592468,0.0338186100125313,0.0334750935435295
BHS,Bahamas,delta,Average depreciation rate of the capital stock,,,,,,,,,,,,,,,,,,,,,0.040568009018898,0.0402559749782085,0.0398146882653236,0.0393717885017395,0.0387914814054966,0.0378998592495918,0.0371604971587658,0.0371659956872463,0.0376763865351677,0.0387211441993713,0.0406306013464928,0.0417420938611031,0.0423132069408894,0.0428415462374687,0.0431034117937088,0.0440592281520367,0.0448737293481827,0.0449883714318275,0.044623576104641,0.0447450764477253,0.0453724525868893,0.0456910580396652,0.0458411239087582,0.0456132479012013,0.0457988418638706,0.0469669550657272,0.0480509027838707,0.049314696341753,0.0512261912226677,0.0523470528423786,0.0528429299592972,0.0537035092711449,0.0540375784039497,0.0535825826227665,0.0531513914465904,0.0530422627925873,0.0531500577926636,0.0537383034825325,0.0538043789565563,0.0527329631149769,0.0510059930384159,0.0490983501076698,0.0477412678301334,0.0466128177940846,0.0457649938762188,0.0450120642781258,0.0440671108663082,0.043297316879034,0.0426472276449204,0.0419615767896175,0.0410986952483654,0.0403805337846279,0.0400300323963165,0.0397823452949524
BIH,Bosnia and Herzegovina,delta,Average depreciation rate of the capital stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419748909771442,0.0451285392045975,0.0468758568167686,0.0479865185916424,0.0493798367679119,0.0497709549963474,0.0532568618655205,0.0594202131032944,0.0627553761005402,0.0643452256917954,0.0649422258138657,0.0647465139627457,0.0646278187632561,0.0645406842231751,0.0641942769289017,0.0638137012720108,0.0630462691187859,0.0625612065196037,0.0629428848624229,0.0626644790172577,0.0615023821592331,0.0604459010064602,0.060001153498888,0.0593897588551044,0.058557290583849,0.0580275058746338,0.0576229393482208,0.0574744381010532,0.0576973147690296,0.0579764693975449,0.0578205212950707,0.0576675422489643,0.057591874152422,0.057721983641386
BLR,Belarus,delta,Average depreciation rate of the capital stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0397097542881966,0.0379768200218678,0.0365835763514042,0.0353391468524933,0.0343024060130119,0.0334206335246563,0.0326220542192459,0.0320327244699001,0.0317720286548138,0.0317227989435196,0.0316427461802959,0.0315573066473007,0.0316479504108429,0.0321327522397041,0.0331438146531582,0.0345954224467278,0.0366122387349606,0.0390892326831818,0.0416151657700539,0.043476726859808,0.0447099469602108,0.0463696643710136,0.0475964434444904,0.047634169459343,0.0471151880919933,0.0463541112840176,0.0455718748271465,0.0452249869704247,0.0454065129160881,0.0455540157854557,0.0453194193542004,0.0448326915502548,0.0441152416169643,0.0435183979570866
BLZ,Belize,delta,Average depreciation rate of the capital stock,,,,,,,,,,,,,,,,,,,,,0.0479346662759781,0.0583912394940853,0.0652040168642998,0.0699388533830643,0.073119081556797,0.0752646625041962,0.0765049234032631,0.0772619545459747,0.0779170915484428,0.0788142010569572,0.079095184803009,0.0783966109156609,0.0773564353585243,0.0761450007557869,0.0752754956483841,0.0743482410907745,0.0733847618103027,0.0731453970074654,0.0736614242196083,0.0742835476994515,0.0741994604468346,0.0736306086182594,0.073156476020813,0.0726564675569534,0.0720163285732269,0.0712718665599823,0.0704331919550896,0.0697468221187592,0.0692173764109612,0.0682316273450851,0.0683483853936195,0.0692459344863892,0.069183386862278,0.0685988888144493,0.067492812871933,0.0662021487951279,0.0654725283384323,0.0652641877532005,0.0655221492052078,0.0654072463512421,0.063933365046978,0.0618389174342155,0.059953548014164,0.0583927631378174,0.057345412671566,0.0565954744815826,0.0560388900339603,0.0553807727992535,0.0547001883387566,0.0540983304381371,0.0533299408853054,0.0526880659162998,0.0526478216052055,0.0531848706305027
BMU,Bermuda,delta,Average depreciation rate of the capital stock,,,,,,,,,,,,,,,,,,,,,0.0420901030302048,0.0445315949618816,0.0463086701929569,0.0477115772664547,0.0488591901957989,0.049818117171526,0.0506885796785355,0.0515602119266987,0.0527985207736492,0.054379016160965,0.0566303916275501,0.0589815191924572,0.0612054541707039,0.0636662691831589,0.0663668066263199,0.0687540248036385,0.0702319964766502,0.0714650675654411,0.0731584578752518,0.0747404545545578,0.0754831805825234,0.0754883587360382,0.0751830190420151,0.0749869421124458,0.074635848402977,0.0742935240268707,0.0737378597259522,0.0736346244812012,0.0749950557947159,0.0765458643436432,0.0778319910168648,0.0792189687490463,0.0801514312624931,0.0800709873437882,0.0799939706921578,0.0806550830602646,0.0813094973564148,0.0816060975193977,0.0818312093615532,0.0818250924348831,0.0808299109339714,0.0781913325190544,0.0749530419707298,0.0723125115036964,0.0700216963887215,0.0679492279887199,0.0661173164844513,0.0648196190595627,0.0634627789258957,0.0615922063589096,0.0595384053885937,0.0577611029148102,0.0564433112740517,0.0551236942410469
BOL,Bolivia (Plurinational State of),delta,Average depreciation rate of the capital stock,0.0460005775094032,0.0446541234850884,0.0437109246850014,0.0423964932560921,0.0408008210361004,0.0397230684757233,0.0390367843210697,0.0383360460400581,0.0376607365906239,0.0369366146624088,0.0363661088049412,0.0359232500195503,0.0357526764273644,0.035901665687561,0.0359986498951912,0.0362064316868782,0.0367230661213398,0.0373428836464882,0.0375813171267509,0.0374572277069092,0.0371972769498825,0.0368363447487354,0.0372644327580929,0.0392518378794193,0.0409229882061482,0.0424280762672424,0.0441848635673523,0.0449548475444317,0.0464664436876774,0.0485591515898705,0.0498919785022736,0.0510154403746128,0.0511071942746639,0.050034373998642,0.0482204593718052,0.0464126616716385,0.0457430705428124,0.0455633774399757,0.0453695133328438,0.0449919626116753,0.0448170341551304,0.0455477982759476,0.0469109788537025,0.0483023971319199,0.0490592755377293,0.0495905242860317,0.0505876988172531,0.0527035258710384,0.0554867498576641,0.0570687465369701,0.057603545486927,0.0568643026053906,0.0554061084985733,0.0546076819300652,0.0540705099701881,0.0537619031965733,0.0538775213062763,0.0541573204100132,0.0547023415565491,0.0554529130458832,0.0561688803136349,0.0576765798032284,0.0594505481421948,0.0608759932219982,0.0622474066913128,0.0640992596745491,0.0659634992480278,0.0675092115998268,0.0689662769436836,0.0696290582418442,0.0688602030277252,0.067531444132328,0.0668200477957726,0.0665961280465126
