ISO code,Country,Variable code,Variable name,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
BGR,Bulgaria,ctfp,TFP level at current PPPs (USA=1),,,,,,,,,,,,,,,,,,,,,2.4164412021637,2.50665259361267,2.45983719825745,2.42348885536194,2.42238450050354,2.53761148452759,2.46081113815308,2.51916837692261,2.56343841552734,2.58147978782654,2.4663712978363,2.51673316955566,2.4310839176178,2.55745267868042,2.47526335716248,2.33308839797974,2.46125721931458,2.80418491363525,2.92929649353027,2.14536666870117,1.93549978733063,1.6368316411972,1.63672983646393,1.08119535446167,1.17471051216125,1.03231775760651,1.07927978038788,1.05952334403992,1.05233824253082,1.07600021362305,1.025470495224,0.96681821346283,0.945654213428497,0.95378303527832,0.895824909210205,0.869774281978607,0.812749028205872,0.789341688156128,0.786332964897156,0.729219257831574,0.726806819438934,0.741718471050263,0.783457756042481,0.755591154098511,0.761883497238159,0.794092535972595,0.771613955497742,0.829748332500458,0.84441202878952,0.849540293216705
BHR,Bahrain,ctfp,TFP level at current PPPs (USA=1),,,,,,,,,,,,,,,,,,,,,0.815509378910065,0.729991912841797,0.750878989696503,0.718589305877686,0.739028871059418,0.580083191394806,0.622198939323425,0.605940222740173,0.565870821475983,0.582317769527435,0.603497803211212,0.355393320322037,0.435971021652222,0.469840615987778,0.56387335062027,0.557065784931183,0.623205721378326,0.603896200656891,0.60875403881073,0.645289242267609,0.649809002876282,0.652871131896973,0.606012284755707,0.702801942825317,0.622519612312317,0.686378657817841,0.838154554367065,0.731015622615814,0.600636303424835,0.611898541450501,0.5723677277565,0.649819076061249,0.687838017940521,0.716112911701202,0.890808403491974,0.745667934417725,0.776147067546845,0.803647518157959,0.84530770778656,0.867712318897247,0.821164011955261,0.744066655635834,0.699643433094025,0.690708875656128,0.737199068069458,0.752346813678742,0.7259281873703,0.710719883441925,0.741710960865021,0.642626583576202
BOL,Bolivia (Plurinational State of),ctfp,TFP level at current PPPs (USA=1),0.371953010559082,0.376676112413406,0.342988580465317,0.325470954179764,0.321251273155212,0.322124004364014,0.329056471586227,0.33016362786293,0.328253954648972,0.335002183914185,0.340057909488678,0.336579412221909,0.343419849872589,0.359232395887375,0.305117875337601,0.310006499290466,0.307472407817841,0.303255647420883,0.304083377122879,0.312881380319595,0.348373740911484,0.362356454133987,0.359867960214615,0.365716546773911,0.353424549102783,0.350930094718933,0.356571465730667,0.35554775595665,0.362624764442444,0.346266478300095,0.30170938372612,0.346359938383102,0.371364295482636,0.367932468652725,0.344598531723022,0.345794349908829,0.351713478565216,0.354767322540283,0.343060970306397,0.349511086940765,0.357533067464829,0.389808416366577,0.400735348463058,0.385122537612915,0.373411536216736,0.346068829298019,0.321061939001083,0.326119035482407,0.331129014492035,0.333040922880173,0.33300244808197,0.344786673784256,0.362755715847015,0.371653318405151,0.404269337654114,0.388755619525909,0.41125550866127,0.43231275677681,0.458393454551697,0.481467515230179,0.465862154960632,0.442169934511185,0.443442672491074,0.462261706590652,0.446099519729614,0.433475136756897,0.39351350069046,0.391707420349121,0.400580137968063,0.394338935613632
BRA,Brazil,ctfp,TFP level at current PPPs (USA=1),0.511108458042145,0.511853218078613,0.508523344993591,0.523932933807373,0.536895334720612,0.525293827056885,0.547230541706085,0.595773756504059,0.608621954917908,0.615950644016266,0.612533450126648,0.617529153823853,0.61027318239212,0.640512466430664,0.668174743652344,0.636874258518219,0.687582612037659,0.716369926929474,0.749382436275482,0.747375071048737,0.814225614070892,0.807151257991791,0.816469490528107,0.773194432258606,0.766820311546326,0.807652056217194,0.737451612949371,0.774837911128998,0.752533435821533,0.695014417171478,0.676291942596436,0.655221402645111,0.686604380607605,0.661726355552673,0.621675848960877,0.610302865505219,0.562629699707031,0.587680697441101,0.566427648067474,0.588687419891357,0.629767596721649,0.70424485206604,0.814100384712219,0.755389094352722,0.695676982402802,0.642876446247101,0.618458926677704,0.604564130306244,0.594580113887787,0.56834751367569,0.562590181827545,0.563745081424713,0.577697098255158,0.592442035675049,0.595718741416931,0.581303477287293,0.582437515258789,0.603327751159668,0.5906001329422,0.573736011981964,0.55952775478363,0.520325481891632,0.501447200775147,0.501046538352966,0.502371609210968,0.498758375644684,0.518980503082275,0.50136125087738,0.499757349491119,0.496801674365997
BRB,Barbados,ctfp,TFP level at current PPPs (USA=1),,,,,,,,,,,1.40378761291504,1.3958535194397,1.39204156398773,1.49329602718353,1.45815575122833,1.600017786026,1.69944953918457,1.72626423835754,1.72305715084076,1.60489666461945,1.39208352565765,1.65679240226746,1.20990610122681,1.21330428123474,1.14335489273071,1.08981227874756,1.04510176181793,0.984153926372528,1.03283607959747,1.05104637145996,1.06180715560913,0.939707219600678,1.08133184909821,1.17140054702759,1.20070207118988,1.23435032367706,1.18610000610352,1.29040956497192,0.970180034637451,1.0802915096283,1.70924377441406,1.72887635231018,1.74576818943024,1.50732016563416,1.41471552848816,1.2889232635498,1.15039145946503,1.06261718273163,1.00929462909698,0.876622438430786,0.856635987758637,0.783759772777557,0.719356536865234,0.777545094490051,0.703464150428772,0.650658845901489,0.620877146720886,0.554258406162262,0.508748829364777,0.463329583406448,0.464093714952469,0.425536006689072,0.40422910451889,0.396693468093872,0.362422823905945,0.35298165678978,0.344869136810303,0.290767341852188,0.286012142896652,0.32405361533165
BWA,Botswana,ctfp,TFP level at current PPPs (USA=1),,,,,,,,,,,0.34467476606369,0.325452238321304,0.338625699281693,0.379297882318497,0.379792928695679,0.34724548459053,0.354411900043488,0.370725452899933,0.383798360824585,0.402789324522018,0.410873651504517,0.438080877065659,0.475048840045929,0.522367417812347,0.566706359386444,0.602417230606079,0.614324927330017,0.63193690776825,0.643254280090332,0.704300105571747,0.804255425930023,0.852753102779388,0.833341240882874,0.825690567493439,0.818244218826294,0.890856862068176,0.822395026683807,0.786045610904694,0.743714094161987,0.702391982078552,0.679699897766113,0.686264157295227,0.718777418136597,0.731878638267517,0.668627083301544,0.666498482227325,0.656934142112732,0.61384117603302,0.687133014202118,0.644099473953247,0.646459758281708,0.724692404270172,0.717411696910858,0.701035380363464,0.815824508666992,0.613069772720337,0.605619132518768,0.601955115795136,0.554629623889923,0.556499838829041,0.610989451408386,0.587983012199402,0.635381400585175,0.644556224346161,0.606096982955933,0.607827723026276,0.552450358867645,0.566076099872589,0.598887324333191,0.588815569877625
CAF,Central African Republic,ctfp,TFP level at current PPPs (USA=1),,,,,,,,,,,,,,,,,,,,,,,,,,,0.405502140522003,0.466714173555374,0.485042721033096,0.441397875547409,0.459850758314133,0.494477838277817,0.474449336528778,0.431103765964508,0.444643586874008,0.461695164442062,0.440600991249085,0.425927132368088,0.394065320491791,0.382274121046066,0.449766218662262,0.448685199022293,0.37811267375946,0.387915730476379,0.392618447542191,0.372606098651886,0.376165837049484,0.381046026945114,0.378691017627716,0.363993138074875,0.374741524457932,0.382093101739883,0.426493853330612,0.424768686294556,0.401214778423309,0.390625894069672,0.357473254203796,0.331563711166382,0.353479564189911,0.238056242465973,0.206150010228157,0.221063390374184,0.225501343607903,0.209781408309937,0.209201693534851,0.217061296105385,0.226193860173225,0.215331882238388,0.213741391897202,0.198485627770424
CAN,Canada,ctfp,TFP level at current PPPs (USA=1),0.875274956226349,0.904367327690125,0.924733817577362,0.911459147930145,0.950634300708771,0.94155341386795,0.93729954957962,0.960645914077759,0.976057350635529,0.990447342395783,1.02329921722412,1.0197526216507,1.02722334861755,1.0335328578949,1.06070899963379,1.07539618015289,1.09702014923096,1.09986734390259,1.09075033664703,1.08227610588074,1.08202278614044,1.07129764556885,1.07890844345093,1.07324171066284,1.06189334392548,1.05000281333923,1.04975867271423,1.04160594940186,1.04330933094025,1.03174459934235,1.0317554473877,1.01552176475525,0.974576890468597,0.991308271884918,0.985578298568726,0.995419561862946,0.973148167133331,0.954590857028961,0.94987940788269,0.933567881584168,0.930843591690064,0.939293503761292,0.918225347995758,0.920592546463013,0.901588976383209,0.915082514286041,0.95366895198822,0.952276349067688,0.955807089805603,0.948994040489197,0.944937348365784,0.967140316963196,0.946260929107666,0.930817544460297,0.938175618648529,0.862010359764099,0.858002424240112,0.879574477672577,0.856394410133362,0.824137032032013,0.856982469558716,0.832989811897278,0.837567687034607,0.857621848583221,0.851869881153107,0.823982775211334,0.844265520572662,0.814531981945038,0.830101490020752,0.809336662292481
CHE,Switzerland,ctfp,TFP level at current PPPs (USA=1),0.899754822254181,0.917499959468842,0.944793879985809,0.933471739292145,0.896682977676392,0.935377180576325,0.94498884677887,0.950718760490418,0.92318856716156,0.922371208667755,0.928021609783173,0.930179178714752,0.926867246627808,0.944806158542633,0.941565573215485,0.966162145137787,0.97533130645752,0.97102427482605,0.958753049373627,0.960700988769531,1.00734269618988,0.96303516626358,0.954316198825836,0.968832850456238,0.960934221744537,1.01749467849731,1.06292021274567,1.02254605293274,1.02289485931396,1.02479267120361,0.979499161243439,0.924705564975739,0.913713157176971,0.891585946083069,0.866885423660278,0.873904228210449,0.884261548519135,0.861758172512054,0.848576366901398,0.854983329772949,0.863262593746185,0.879781424999237,0.866846978664398,0.90938812494278,0.908025801181793,0.90029764175415,0.914893984794617,0.933409869670868,0.960230767726898,0.929820954799652,0.933693110942841,0.910152435302734,0.895134449005127,0.925918757915497,0.927132725715637,0.88079446554184,0.904603838920593,0.940546870231628,0.980982720851898,0.991228342056274,0.962835192680359,0.955652713775635,0.96303778886795,0.932458817958832,0.940102458000183,0.970151364803314,0.919532001018524,0.968987941741943,1.01560342311859,0.985187411308289
CHL,Chile,ctfp,TFP level at current PPPs (USA=1),,0.757315814495087,0.731142282485962,0.791937112808228,0.821758449077606,0.804322361946106,0.84017425775528,0.798213601112366,0.971935570240021,0.977447211742401,0.957768261432648,0.888998627662659,0.927923858165741,0.986116707324982,0.941347777843475,0.957809925079346,0.955373167991638,1.00514090061188,0.95618611574173,0.882850050926209,0.866144418716431,0.729274153709412,0.728137731552124,0.753132283687592,0.782650768756867,0.826152443885803,0.831301093101502,0.8091099858284,0.731435775756836,0.668603718280792,0.64316326379776,0.616515219211578,0.556075274944305,0.580341815948486,0.602334201335907,0.621566414833069,0.59170013666153,0.61027193069458,0.629450559616089,0.642743527889252,0.67258358001709,0.727271854877472,0.717898666858673,0.706463038921356,0.662843465805054,0.636359393596649,0.650134265422821,0.652697145938873,0.648774147033691,0.656895816326141,0.69810825586319,0.745528936386108,0.844380021095276,0.863990902900696,0.792180061340332,0.778646647930145,0.824370443820953,0.86536306142807,0.88348001241684,0.856800973415375,0.870841562747955,0.838957250118256,0.829077661037445,0.826909303665161,0.857908129692078,0.871779382228851,0.949677646160126,0.927749991416931,0.891753673553467,0.867329478263855
CHN,China,ctfp,TFP level at current PPPs (USA=1),,,0.264697343111038,0.262111157178879,0.260660082101822,0.232686027884483,0.235263153910637,0.203575119376183,0.20633390545845,0.209157913923264,0.226753830909729,0.239502340555191,0.239771515130997,0.227687329053879,0.207631513476372,0.215950071811676,0.221448212862015,0.216800794005394,0.207355841994286,0.206325590610504,0.212710857391357,0.210157111287117,0.18783563375473,0.187487110495567,0.195558533072472,0.193335145711899,0.195597857236862,0.187338575720787,0.191417425870895,0.197971850633621,0.215939775109291,0.235989764332771,0.237279027700424,0.244501397013664,0.251582890748978,0.248403072357178,0.242927148938179,0.257497012615204,0.274163752794266,0.301267981529236,0.310935944318771,0.315398782491684,0.313980489969254,0.313749641180038,0.308848738670349,0.310680121183395,0.326036542654038,0.338364511728287,0.34209132194519,0.350558489561081,0.368637204170227,0.387925118207932,0.394405245780945,0.41160449385643,0.413073837757111,0.403140187263489,0.395049452781677,0.404167711734772,0.414909303188324,0.401730418205261,0.408635199069977,0.414834350347519,0.420263558626175,0.432371765375137,0.439275443553925,0.448498338460922,0.45294800400734,0.466502696275711,0.474106669425964,0.470938354730606
CIV,Côte d'Ivoire,ctfp,TFP level at current PPPs (USA=1),,,,,,,,,,,0.954638779163361,0.819988310337067,0.836526215076447,0.831559240818024,0.882717847824097,0.901926398277283,0.939752340316773,0.923989951610565,0.899727165699005,0.876196563243866,0.944293677806854,0.933636784553528,0.972029566764832,0.958114385604858,0.962165117263794,0.915987551212311,0.79787403345108,0.797636151313782,0.797810912132263,0.752814590930939,0.71067887544632,0.746696591377258,0.731701731681824,0.675204932689667,0.648476243019104,0.671478807926178,0.589942157268524,0.582648813724518,0.557194352149963,0.517367660999298,0.509907960891724,0.548188328742981,0.548351407051086,0.541593134403229,0.549020349979401,0.550867736339569,0.55620688199997,0.596648693084717,0.615172505378723,0.703082025051117,0.680233120918274,0.677856087684631,0.691518068313599,0.670695126056671,0.655747532844544,0.610598802566528,0.535212576389313,0.532312452793121,0.588657140731812,0.642881095409393,0.679005205631256,0.722315669059753,0.721767067909241,0.713907659053803,0.702667057514191,0.714788198471069,0.721949875354767,0.700486660003662,0.691431403160095,0.677297651767731
CMR,Cameroon,ctfp,TFP level at current PPPs (USA=1),,,,,,,,,,,0.567047655582428,0.555317997932434,0.539225995540619,0.47310733795166,0.468982934951782,0.485787451267242,0.482561349868774,0.462197482585907,0.465074807405472,0.462006986141205,0.482613056898117,0.484236776828766,0.4338518679142,0.457157492637634,0.524306893348694,0.517561137676239,0.553486943244934,0.601093411445618,0.689352929592133,0.754509747028351,0.791490614414215,0.781070291996002,0.696438789367676,0.644301950931549,0.587330281734467,0.564084053039551,0.537053644657135,0.499405026435852,0.499074906110764,0.500996589660645,0.442161291837692,0.445137351751328,0.423141241073608,0.427140086889267,0.399836152791977,0.39717173576355,0.402576476335526,0.398946106433868,0.389396548271179,0.391968369483948,0.397024065256119,0.402580380439758,0.398455113172531,0.388891100883484,0.385317236185074,0.374253064393997,0.368200570344925,0.365643084049225,0.377076596021652,0.384013444185257,0.391283214092255,0.408255994319916,0.420189648866653,0.421083271503449,0.448122918605804,0.469943225383759,0.475479781627655,0.479739248752594,0.481808066368103,0.466474711894989
COL,Colombia,ctfp,TFP level at current PPPs (USA=1),0.552515149116516,0.529403686523438,0.511772274971008,0.49159562587738,0.48643296957016,0.494292676448822,0.500032246112824,0.515636503696442,0.517693400382996,0.508953034877777,0.517638683319092,0.494038254022598,0.49451807141304,0.496124655008316,0.497574687004089,0.508152365684509,0.52910327911377,0.556717395782471,0.581064164638519,0.613961517810822,0.683380782604218,0.706388533115387,0.728417336940765,0.750098347663879,0.796156883239746,0.808767855167389,0.84183669090271,0.800284147262573,0.787133574485779,0.749775290489197,0.727619290351868,0.700291097164154,0.704510271549225,0.677426218986511,0.66457611322403,0.650795817375183,0.658922016620636,0.636743783950806,0.641631841659546,0.638313472270966,0.633299231529236,0.629550993442535,0.604341268539429,0.587802171707153,0.547700822353363,0.511536121368408,0.503958761692047,0.498717546463013,0.480880856513977,0.477440595626831,0.478063493967056,0.484558194875717,0.499276548624039,0.510812699794769,0.534460961818695,0.526802182197571,0.545758366584778,0.590604722499847,0.601872444152832,0.602393925189972,0.606947779655457,0.591379940509796,0.596156001091003,0.586375296115875,0.584969580173492,0.588321685791016,0.601228296756744,0.587187111377716,0.606426417827606,0.589360773563385
CRI,Costa Rica,ctfp,TFP level at current PPPs (USA=1),0.872644186019898,0.888207197189331,0.824936449527741,0.846790850162506,0.946497797966003,0.899061143398285,0.929661870002747,0.881159424781799,0.890884518623352,0.900087535381317,0.907072424888611,0.942046523094177,0.939692676067352,0.954500377178192,0.969582438468933,0.975898444652557,1.02871441841125,0.99303138256073,0.976140141487122,0.960456311702728,0.984088063240051,0.967090427875519,0.959867894649506,0.9972323179245,0.965006470680237,0.937180161476135,0.927754282951355,0.910446047782898,0.861672222614288,0.823861837387085,0.820230662822723,0.794774174690247,0.840222656726837,0.787680447101593,0.771153330802918,0.772817850112915,0.747025370597839,0.772049367427826,0.759621202945709,0.774508059024811,0.762007176876068,0.766363322734833,0.711379528045654,0.702319502830505,0.714021742343903,0.673454344272614,0.664872705936432,0.669792413711548,0.647791922092438,0.642691195011139,0.637202262878418,0.642628729343414,0.636960387229919,0.63926762342453,0.638737738132477,0.668192684650421,0.656307518482208,0.652741432189941,0.686037063598633,0.672533750534058,0.703993856906891,0.746133267879486,0.79375946521759,0.833687543869019,0.798825085163117,0.794795453548431,0.7715864777565,0.760303497314453,0.749391436576843,0.763381540775299
